DX,MES
,3732.0
,3732.5
,3735.0
,3734.25
,3732.5
,3733.25
,3733.5
,3734.25
,3735.5
,3735.0
,3738.25
,3736.5
,3738.0
,3739.75
,3740.0
,3739.75
,3738.75
,3740.5
,3739.5
,3741.75
,3742.25
,3743.5
,3744.5
,3742.5
,3741.0
,3741.75
,3742.25
,3741.0
,3739.5
,3739.25
,3739.0
,3740.25
,3740.25
,3739.75
,3740.0
,3740.5
,3740.0
,3739.0
,3738.0
,3737.5
,3737.5
,3737.25
,3736.75
,3737.0
,3737.0
,3736.5
,3736.5
,3736.5
,3736.75
,3737.0
,3739.5
,3741.0
,3741.25
,3741.25
,3741.5
,3739.25
,3738.5
,3738.0
,3738.75
,3739.75
,3738.75
,3739.0
,3740.5
,3740.25
,3740.75
,3744.25
,3745.75
,3745.5
,3746.75
,3747.5
,3746.75
,3745.75
,3745.5
,3744.75
,3744.25
,3745.0
,3745.75
,3744.5
,3746.0
,3745.0
,3746.5
,3746.0
,3747.5
,3750.0
,3755.75
,3753.0
,3755.75
,3754.5
,3755.75
,3751.75
,3751.25
,3753.25
,3752.75
,3754.25
,3753.75
,3752.75
,3753.75
,3752.75
,3753.75
,3752.25
,3752.75
,3752.25
,3752.0
,3752.75
,3751.5
,3751.75
,3751.75
,3751.5
,3751.75
,3753.25
,3753.0
,3753.0
,3754.25
,3753.25
,3752.5
,3753.75
,3753.25
,3753.5
,3752.75
,3753.0
,3752.25
,3751.5
,3752.0
,3752.5
,3753.5
,3753.5
,3752.75
,3751.75
,3751.0
,3750.5
,3752.5
,3755.0
,3754.5
,3753.0
,3752.0
,3750.75
,3751.25
,3749.5
,3749.75
,3748.5
,3749.25
,3749.0
,3749.75
,3749.25
,3750.25
,3750.0
,3751.0
,3752.0
,3753.25
,3753.75
,3752.5
,3754.0
,3754.0
,3753.5
,3752.25
,3753.0
,3753.0
,3753.5
,3754.75
,3754.5
,3754.75
,3754.75
,3755.5
,3756.0
,3756.25
,3757.0
,3757.5
,3757.75
,3757.25
,3756.75
,3756.5
,3755.75
,3756.75
,3757.25
,3757.75
,3758.0
,3757.75
,3757.25
,3759.5
,3759.5
,3759.25
,3759.25
,3759.5
,3759.25
,3759.0
,3758.0
,3758.0
,3758.0
,3754.75
,3755.0
,3754.5
,3755.5
,3756.25
,3756.75
,3757.25
,3756.75
,3755.5
,3759.25
,3761.0
,3758.5
,3757.75
,3759.25
,3757.5
,3757.25
,3758.25
,3758.5
,3758.25
,3757.0
,3758.0
,3757.75
,3757.25
,3756.5
,3756.25
,3756.5
,3755.25
,3754.75
,3754.25
,3754.75
,3754.0
,3754.5
,3756.0
,3756.25
,3755.25
,3754.75
,3753.5
,3754.0
,3753.75
,3754.5
,3753.25
,3754.0
,3753.5
,3752.75
,3753.0
,3753.25
,3754.75
,3753.25
,3753.5
,3753.75
,3753.75
,3754.0
,3757.0
,3758.0
,3759.0
,3759.5
,3758.75
,3758.0
,3759.0
,3759.0
,3758.5
,3757.0
,3755.75
,3754.25
,3753.25
,3752.25
,3752.0
,3752.25
,3753.75
,3753.0
,3753.0
,3753.5
,3751.5
,3750.75
,3750.0
,3749.5
,3751.25
,3751.25
,3749.25
,3749.75
,3749.75
,3749.75
,3751.25
,3751.5
,3749.75
,3750.5
,3749.75
,3749.25
,3750.0
,3750.0
,3734.25
,3730.75
,3745.0
,3740.25
,3736.5
,3755.75
,3763.25
,3757.5
,3758.25
,3756.75
,3748.0
,3746.5
,3746.5
,3742.0
,3750.0
,3755.75
,3760.25
,3763.75
,3758.0
,3753.25
,3760.25
,3761.25
,3760.25
,3755.75
,3757.75
,3760.5
,3753.75
,3763.5
,3768.5
,3773.0
,3777.25
,3777.0
,3778.25
,3778.25
,3775.0
,3773.25
,3777.25
,3776.25
,3778.25
,3777.5
,3774.75
,3778.75
,3781.0
,3781.5
,3780.25
,3780.75
,3781.75
,3782.0
,3780.0
,3779.5
,3777.5
,3779.25
,3781.25
,3777.25
,3779.0
,3783.25
,3783.5
,3784.75
,3784.25
,3786.5
,3787.75
,3784.25
,3776.0
,3774.25
,3774.75
,3775.0
,3772.25
,3766.5
,3767.5
,3767.25
,3759.5
,3762.5
,3759.5
,3752.25
,3744.5
,3749.25
,3751.75
,3749.75
,3748.0
,3742.25
,3742.5
,3741.0
,3742.25
,3748.25
,3751.75
,3753.5
,3760.75
,3762.0
,3763.0
,3767.25
,3770.25
,3767.0
,3771.25
,3769.75
,3767.75
,3769.75
,3771.25
,3765.5
,3764.5
,3770.0
,3769.25
,3773.0
,3779.5
,3779.75
,3783.0
,3781.75
,3784.75
,3781.0
,3779.0
,3780.25
,3780.5
,3783.25
,3785.75
,3791.0
,3792.75
,3791.5
,3793.25
,3795.25
,3796.5
,3793.0
,3796.0
,3795.0
,3795.0
,3790.5
,3792.5
,3794.25
,3790.75
,3794.25
,3794.5
,3793.5
,3798.75
,3802.5
,3797.75
,3797.75
,3796.75
,3794.75
,3793.25
,3794.0
,3794.5
,3796.75
,3793.75
,3789.25
,3785.5
,3784.75
,3785.5
,3784.75
,3787.75
,3783.5
,3780.75
,3784.75
,3790.0
,3790.0
,3789.75
,3789.75
,3787.75
,3784.75
,3785.0
,3781.0
,3780.75
,3779.75
,3779.5
,3774.5
,3775.25
,3776.25
,3775.25
,3774.5
,3775.25
,3777.5
,3777.5
,3773.0
,3775.5
,3775.0
,3777.5
,3777.75
,3777.75
,3776.75
,3772.75
,3765.0
,3763.0
,3759.0
,3762.25
,3762.75
,3762.5
,3760.75
,3759.0
,3760.25
,3760.5
,3752.75
,3753.75
,3752.5
,3748.0
,3747.75
,3745.25
,3746.75
,3746.75
,3745.5
,3744.5
,3741.75
,3740.75
,3740.0
,3735.75
,3731.75
,3730.5
,3726.75
,3731.25
,3733.5
,3730.75
,3730.25
,3730.75
,3725.75
,3729.25
,3727.5
,3723.0
,3716.75
,3719.5
,3721.0
,3721.25
,3724.25
,3727.0
,3731.5
,3731.25
,3732.5
,3728.25
,3725.75
,3731.25
,3731.75
,3732.75
,3741.0
,3744.25
,3742.5
,3741.0
,3737.75
,3735.25
,3736.25
,3736.0
,3736.0
,3737.25
,3742.5
,3742.5
,3743.0
,3738.0
,3740.0
,3739.25
,3742.25
,3744.25
,3738.25
,3737.0
,3735.75
,3732.5
,3729.5
,3723.5
,3726.0
,3731.25
,3726.75
,3727.25
,3726.25
,3723.5
,3726.0
,3725.25
,3725.0
,3728.75
,3727.25
,3724.75
,3725.75
,3728.5
,3729.5
,3726.75
,3726.5
,3729.5
,3728.5
,3727.0
,3726.5
,3726.5
,3725.25
,3731.0
,3734.5
,3734.0
,3725.75
,3724.0
,3717.5
,3723.5
,3732.0
,3733.25
,3731.25
,3734.75
,3732.75
,3729.75
,3729.25
,3731.0
,3731.5
,3729.5
,3727.75
,3731.75
,3731.25
,3732.5
,3731.75
,3730.0
,3727.25
,3729.0
,3727.0
,3724.5
,3730.5
,3726.25
,3725.5
,3724.25
,3726.25
,3727.0
,3728.5
,3729.5
,3726.75
,3724.0
,3724.5
,3723.75
,3724.5
,3724.0
,3723.0
,3725.5
,3724.75
,3727.0
,3728.25
,3725.5
,3725.0
,3726.0
,3728.25
,3727.75
,3724.5
,3723.0
,3723.0
,3722.75
,3723.5
,3723.75
,3723.5
,3725.25
,3727.5
,3722.75
,3719.5
,3716.5
,3721.25
,3719.75
,3718.5
,3720.0
,3722.75
,3719.75
,3721.5
,3721.5
,3719.5
,3720.25
,3726.5
,3730.75
,3733.5
,3732.0
,3730.75
,3733.5
,3733.25
,3735.5
,3733.5
,3735.0
,3735.5
,3739.25
,3738.25
,3735.5
,3738.0
,3739.25
,3738.25
,3738.0
,3740.5
,3737.0
,3739.5
,3742.0
,3742.0
,3742.5
,3741.75
,3745.75
,3751.0
,3753.0
,3751.75
,3751.75
,3749.75
,3749.25
,3747.75
,3750.75
,3751.0
,3749.75
,3750.0
,3750.75
,3752.75
,3756.25
,3756.75
,3756.25
,3755.5
,3752.0
,3756.5
,3755.25
,3757.0
,3756.0
,3759.0
,3757.75
,3760.25
,3761.75
,3763.75
,3765.75
,3764.5
,3767.5
,3764.5
,3765.0
,3766.25
,3764.5
,3764.5
,3765.0
,3763.5
,3759.0
,3759.0
,3756.75
,3756.75
,3756.25
,3758.75
,3760.75
,3762.25
,3762.5
,3761.25
,3759.25
,3761.25
,3762.75
,3764.0
,3769.75
,3767.25
,3762.5
,3764.75
,3765.75
,3768.25
,3766.5
,3767.25
,3766.75
,3769.0
,3774.75
,3775.25
,3779.0
,3775.25
,3773.75
,3772.5
,3768.5
,3767.0
,3769.25
,3769.75
,3770.25
,3774.25
,3774.5
,3771.5
,3773.5
,3780.25
,3780.0
,3782.75
,3783.0
,3782.25
,3781.25
,3780.75
,3780.5
,3779.25
,3779.25
,3778.5
,3779.0
,3779.0
,3778.75
,3776.25
,3774.75
,3776.75
,3776.75
,3776.25
,3777.5
,3776.75
,3777.25
,3776.25
,3776.25
,3776.75
,3776.25
,3776.0
,3776.5
,3775.75
,3776.0
,3776.25
,3775.5
,3775.75
,3775.5
,3775.75
,3776.0
,3776.0
,3776.25
,3775.5
,3776.25
,3775.25
,3775.5
,3775.5
,3775.75
,3775.25
,3775.0
,3775.0
,3773.75
,3774.5
,3773.0
,3772.5
,3772.75
,3773.25
,3773.25
,3772.25
,3772.5
,3771.5
,3771.0
,3771.5
,3771.75
,3772.75
,3772.75
,3772.75
,3772.75
,3772.75
,3772.75
,3772.75
,3749.0
,3752.75
,3750.0
,3752.25
,3752.5
,3751.75
,3750.25
,3752.25
,3752.0
,3752.75
,3754.5
,3754.25
,3754.75
,3754.0
,3754.75
,3754.5
,3753.25
,3753.5
,3753.25
,3755.0
,3754.25
,3753.5
,3754.5
,3755.25
,3753.5
,3755.25
,3753.75
,3753.0
,3754.25
,3753.75
,3753.75
,3752.25
,3752.5
,3753.5
,3751.5
,3752.5
,3753.75
,3752.5
,3752.5
,3751.75
,3752.0
,3751.75
,3751.5
,3752.25
,3752.0
,3753.0
,3753.0
,3752.5
,3752.25
,3752.75
,3751.75
,3752.5
,3753.25
,3752.5
,3751.5
,3752.25
,3752.5
,3753.0
,3752.25
,3751.5
,3752.5
,3752.75
,3753.0
,3753.5
,3753.25
,3754.0
,3758.5
,3761.0
,3760.25
,3760.5
,3759.25
,3758.5
,3758.25
,3758.75
,3759.25
,3760.0
,3759.75
,3760.25
,3760.25
,3760.25
,3759.75
,3760.25
,3759.0
,3758.75
,3758.5
,3757.5
,3757.75
,3757.25
,3757.5
,3757.0
,3757.0
,3756.25
,3756.5
,3756.25
,3756.75
,3756.0
,3756.0
,3756.5
,3756.75
,3757.5
,3757.25
,3758.5
,3759.5
,3759.5
,3759.0
,3760.25
,3762.25
,3762.25
,3763.25
,3763.25
,3762.25
,3759.75
,3760.0
,3760.25
,3760.5
,3759.75
,3759.25
,3759.5
,3759.75
,3760.5
,3757.75
,3758.75
,3759.75
,3759.5
,3758.25
,3759.5
,3757.75
,3758.5
,3758.0
,3757.75
,3757.5
,3757.25
,3758.0
,3758.75
,3758.25
,3756.5
,3756.75
,3756.0
,3755.5
,3755.0
,3754.75
,3754.25
,3753.5
,3753.0
,3753.75
,3753.5
,3753.75
,3753.75
,3754.5
,3753.5
,3754.25
,3756.75
,3758.75
,3760.75
,3761.0
,3762.0
,3762.75
,3764.75
,3766.0
,3766.75
,3765.5
,3767.5
,3768.0
,3768.5
,3767.25
,3766.5
,3766.5
,3765.75
,3765.75
,3765.5
,3765.25
,3765.0
,3765.0
,3766.25
,3766.0
,3766.25
,3767.5
,3769.25
,3767.75
,3767.0
,3766.25
,3766.5
,3765.75
,3765.75
,3765.5
,3766.5
,3766.75
,3766.75
,3766.5
,3767.0
,3767.25
,3766.25
,3765.75
,3765.75
,3767.0
,3768.5
,3769.25
,3768.0
,3766.75
,3766.5
,3766.0
,3765.75
,3765.75
,3765.75
,3766.75
,3766.75
,3768.0
,3767.5
,3767.25
,3767.5
,3767.0
,3767.25
,3768.5
,3769.75
,3769.75
,3769.75
,3772.0
,3771.0
,3772.0
,3771.0
,3770.25
,3770.75
,3770.0
,3770.25
,3770.5
,3770.75
,3769.25
,3770.25
,3771.0
,3770.75
,3771.0
,3770.75
,3772.0
,3772.75
,3773.0
,3772.75
,3772.0
,3772.5
,3772.5
,3772.0
,3771.5
,3771.5
,3772.25
,3771.25
,3770.25
,3769.25
,3769.5
,3768.5
,3769.25
,3769.25
,3769.25
,3770.5
,3770.25
,3770.5
,3770.75
,3771.5
,3772.0
,3772.5
,3771.75
,3772.5
,3771.5
,3770.75
,3770.25
,3770.25
,3770.5
,3770.5
,3772.25
,3775.75
,3775.25
,3772.75
,3771.75
,3771.25
,3771.5
,3771.75
,3773.5
,3772.5
,3773.25
,3773.75
,3774.0
,3775.0
,3773.75
,3774.0
,3774.0
,3774.75
,3774.25
,3774.75
,3773.5
,3772.75
,3773.0
,3773.5
,3773.25
,3773.25
,3774.5
,3773.75
,3774.0
,3773.75
,3772.0
,3772.5
,3772.75
,3772.25
,3770.75
,3770.75
,3770.75
,3770.75
,3771.0
,3770.5
,3771.5
,3771.25
,3771.75
,3772.5
,3772.0
,3773.0
,3773.25
,3772.75
,3771.75
,3772.0
,3771.75
,3772.0
,3772.75
,3772.5
,3772.0
,3772.75
,3772.75
,3774.75
,3775.25
,3774.5
,3775.75
,3774.75
,3774.5
,3774.0
,3774.25
,3775.0
,3775.75
,3774.75
,3774.75
,3774.75
,3775.0
,3775.5
,3775.0
,3775.0
,3774.0
,3773.25
,3772.75
,3774.0
,3774.25
,3774.0
,3773.75
,3773.25
,3773.5
,3773.5
,3774.5
,3774.25
,3774.5
,3774.25
,3774.5
,3773.75
,3773.75
,3773.5
,3773.0
,3773.25
,3773.25
,3773.25
,3773.5
,3774.25
,3774.0
,3773.25
,3774.75
,3774.0
,3773.75
,3773.25
,3772.5
,3771.75
,3772.75
,3772.25
,3772.5
,3771.75
,3772.75
,3772.75
,3773.25
,3773.5
,3773.5
,3773.75
,3774.0
,3774.75
,3775.5
,3775.0
,3774.5
,3773.5
,3773.25
,3774.0
,3776.0
,3780.0
,3779.0
,3778.25
,3779.0
,3778.0
,3778.0
,3777.75
,3777.0
,3777.0
,3776.25
,3775.0
,3775.75
,3776.75
,3776.75
,3775.75
,3775.5
,3774.75
,3773.5
,3773.75
,3773.0
,3773.5
,3772.75
,3772.25
,3772.25
,3773.0
,3772.5
,3772.75
,3772.25
,3772.5
,3773.25
,3772.75
,3773.5
,3773.25
,3773.75
,3773.0
,3773.5
,3774.0
,3774.5
,3774.0
,3774.25
,3773.0
,3774.25
,3773.25
,3773.75
,3774.25
,3774.5
,3774.25
,3775.5
,3775.5
,3775.25
,3776.25
,3775.75
,3776.0
,3775.0
,3773.25
,3773.0
,3773.25
,3774.25
,3773.5
,3773.25
,3773.5
,3773.5
,3773.25
,3774.5
,3774.75
,3775.75
,3775.75
,3776.5
,3776.25
,3777.0
,3776.0
,3775.25
,3775.25
,3775.5
,3774.75
,3774.5
,3774.5
,3774.5
,3774.5
,3774.25
,3774.25
,3775.75
,3775.0
,3775.0
,3774.0
,3774.75
,3775.0
,3775.0
,3775.5
,3776.75
,3774.0
,3773.75
,3773.0
,3772.75
,3772.25
,3771.0
,3771.25
,3769.0
,3770.5
,3770.5
,3770.5
,3771.0
,3771.75
,3770.0
,3770.25
,3770.25
,3769.5
,3769.0
,3769.0
,3769.0
,3768.25
,3768.5
,3768.75
,3768.0
,3768.5
,3768.0
,3768.25
,3768.0
,3766.75
,3767.0
,3767.25
,3766.75
,3764.25
,3763.5
,3764.0
,3764.5
,3763.75
,3761.75
,3763.25
,3763.75
,3763.5
,3764.5
,3764.25
,3763.75
,3762.75
,3761.25
,3761.25
,3761.75
,3761.25
,3760.25
,3760.5
,3760.0
,3760.5
,3760.0
,3759.5
,3760.75
,3761.25
,3760.75
,3760.5
,3759.5
,3758.75
,3759.5
,3762.75
,3763.25
,3761.75
,3763.75
,3764.0
,3762.25
,3762.75
,3765.25
,3767.25
,3766.75
,3768.0
,3768.0
,3771.0
,3772.5
,3773.5
,3773.5
,3773.25
,3771.75
,3771.5
,3771.75
,3772.0
,3772.0
,3770.25
,3771.75
,3773.75
,3774.0
,3775.75
,3779.0
,3780.5
,3786.5
,3784.0
,3785.5
,3785.75
,3787.0
,3786.75
,3788.0
,3787.75
,3788.75
,3788.0
,3786.25
,3786.25
,3785.5
,3786.5
,3785.25
,3786.0
,3785.75
,3786.75
,3786.75
,3787.0
,3786.5
,3786.75
,3788.75
,3788.5
,3786.25
,3788.0
,3788.25
,3788.0
,3789.5
,3793.25
,3792.75
,3793.25
,3793.25
,3791.25
,3791.5
,3794.75
,3794.5
,3793.5
,3793.25
,3791.0
,3790.5
,3789.75
,3789.0
,3790.25
,3790.0
,3791.5
,3791.75
,3791.75
,3792.25
,3791.75
,3791.5
,3791.25
,3793.25
,3791.75
,3791.0
,3791.0
,3792.75
,3793.25
,3793.0
,3793.0
,3793.25
,3792.25
,3791.25
,3791.5
,3791.5
,3791.5
,3791.0
,3790.0
,3789.5
,3787.5
,3787.75
,3790.0
,3791.0
,3790.5
,3789.75
,3790.25
,3789.5
,3788.0
,3789.25
,3789.75
,3789.0
,3788.75
,3789.5
,3787.5
,3787.25
,3786.25
,3787.0
,3786.25
,3787.75
,3787.75
,3787.0
,3788.0
,3788.75
,3790.0
,3789.75
,3789.75
,3791.5
,3791.0
,3791.5
,3794.0
,3794.25
,3794.25
,3794.75
,3794.75
,3795.0
,3795.5
,3795.25
,3795.0
,3795.5
,3795.75
,3797.75
,3798.0
,3798.0
,3796.5
,3796.5
,3796.5
,3798.0
,3797.5
,3797.75
,3796.0
,3796.25
,3796.5
,3796.0
,3795.25
,3795.0
,3794.5
,3794.0
,3794.25
,3795.25
,3794.5
,3795.0
,3796.25
,3796.75
,3797.25
,3797.25
,3797.75
,3797.75
,3797.5
,3797.0
,3795.75
,3795.25
,3795.75
,3797.5
,3796.75
,3799.0
,3799.25
,3798.75
,3799.25
,3799.5
,3799.0
,3800.25
,3803.0
,3802.75
,3802.75
,3803.5
,3803.25
,3803.5
,3803.25
,3803.25
,3802.0
,3801.75
,3800.75
,3799.5
,3799.75
,3799.5
,3800.0
,3799.75
,3799.75
,3799.5
,3799.75
,3798.0
,3799.0
,3798.75
,3799.25
,3799.75
,3800.5
,3801.75
,3800.0
,3801.25
,3802.0
,3802.5
,3802.25
,3802.25
,3802.75
,3803.25
,3802.75
,3802.0
,3801.5
,3801.5
,3802.5
,3803.5
,3803.25
,3803.25
,3803.25
,3802.25
,3802.75
,3803.5
,3803.5
,3803.5
,3803.5
,3803.0
,3802.75
,3802.5
,3801.25
,3800.25
,3799.5
,3799.5
,3799.25
,3799.25
,3798.5
,3796.25
,3795.5
,3797.25
,3797.5
,3797.75
,3798.5
,3800.5
,3800.75
,3801.75
,3802.0
,3803.25
,3804.25
,3803.5
,3803.75
,3801.75
,3801.0
,3801.25
,3800.25
,3798.5
,3800.25
,3798.5
,3798.0
,3798.0
,3799.0
,3798.5
,3798.75
,3799.25
,3797.5
,3797.25
,3797.75
,3798.25
,3797.0
,3797.5
,3796.25
,3795.75
,3795.75
,3796.5
,3797.0
,3795.75
,3795.25
,3794.25
,3793.0
,3794.0
,3794.0
,3794.75
,3795.5
,3793.75
,3795.0
,3795.25
,3794.5
,3794.75
,3795.25
,3794.5
,3793.75
,3794.0
,3795.0
,3795.75
,3795.5
,3793.25
,3793.75
,3791.0
,3795.5
,3797.25
,3799.5
,3796.0
,3795.5
,3793.75
,3791.25
,3791.25
,3791.0
,3791.5
,3792.0
,3792.25
,3793.75
,3795.5
,3794.75
,3796.0
,3795.75
,3793.5
,3790.75
,3787.5
,3787.25
,3788.75
,3788.5
,3787.0
,3787.25
,3787.25
,3787.0
,3787.5
,3786.0
,3786.0
,3786.75
,3787.25
,3787.25
,3789.75
,3788.25
,3789.75
,3790.0
,3789.5
,3789.25
,3790.25
,3789.25
,3787.5
,3785.5
,3787.0
,3788.5
,3788.75
,3787.25
,3786.5
,3786.0
,3788.25
,3785.5
,3785.75
,3787.75
,3790.0
,3791.75
,3789.25
,3790.5
,3791.0
,3791.75
,3791.5
,3793.25
,3791.25
,3792.0
,3791.5
,3791.75
,3791.0
,3791.0
,3791.5
,3792.5
,3792.25
,3794.5
,3794.75
,3793.5
,3794.0
,3794.75
,3795.0
,3794.5
,3795.5
,3795.5
,3794.75
,3793.75
,3793.25
,3792.5
,3792.75
,3793.0
,3793.5
,3793.25
,3797.5
,3794.5
,3792.0
,3787.25
,3790.5
,3787.5
,3781.0
,3780.25
,3780.0
,3782.0
,3786.5
,3788.0
,3787.0
,3788.75
,3786.5
,3786.75
,3786.75
,3781.75
,3780.5
,3781.0
,3781.25
,3780.5
,3776.0
,3777.25
,3777.25
,3778.5
,3776.25
,3778.5
,3773.0
,3777.25
,3778.75
,3782.25
,3786.75
,3784.0
,3788.0
,3787.75
,3787.25
,3785.0
,3784.75
,3787.25
,3787.75
,3784.0
,3786.0
,3790.5
,3792.0
,3795.25
,3798.5
,3794.75
,3793.0
,3793.75
,3788.25
,3790.0
,3789.75
,3786.0
,3786.5
,3784.5
,3781.25
,3782.5
,3782.0
,3784.75
,3782.25
,3782.75
,3783.5
,3782.5
,3783.25
,3783.5
,3782.75
,3786.25
,3784.0
,3781.25
,3781.0
,3785.25
,3786.0
,3783.75
,3785.25
,3785.75
,3787.5
,3786.75
,3784.5
,3784.25
,3787.0
,3788.5
,3789.0
,3791.0
,3790.5
,3791.25
,3789.25
,3790.5
,3791.5
,3792.5
,3789.75
,3790.75
,3791.75
,3792.75
,3792.25
,3794.25
,3794.25
,3788.0
,3790.0
,3790.0
,3788.0
,3787.0
,3787.5
,3786.0
,3785.75
,3789.25
,3791.75
,3790.5
,3792.0
,3789.5
,3789.0
,3790.25
,3791.75
,3792.75
,3792.0
,3790.25
,3791.5
,3795.25
,3796.75
,3794.0
,3794.75
,3797.25
,3795.5
,3795.0
,3795.5
,3793.75
,3794.5
,3792.5
,3793.75
,3791.5
,3783.75
,3781.5
,3780.75
,3780.5
,3779.75
,3779.0
,3780.25
,3780.75
,3780.75
,3782.75
,3782.5
,3783.0
,3782.25
,3781.75
,3782.5
,3783.25
,3780.75
,3778.75
,3779.25
,3778.25
,3775.0
,3775.25
,3776.75
,3778.0
,3778.25
,3775.75
,3779.75
,3783.0
,3783.75
,3783.25
,3782.5
,3783.25
,3786.0
,3785.0
,3784.0
,3783.75
,3781.5
,3784.0
,3784.0
,3784.75
,3785.0
,3785.75
,3783.5
,3785.75
,3788.5
,3785.25
,3786.25
,3786.75
,3786.0
,3787.75
,3787.5
,3788.0
,3788.25
,3788.5
,3787.5
,3787.25
,3787.0
,3785.25
,3785.25
,3786.25
,3786.5
,3784.0
,3786.0
,3786.75
,3786.75
,3786.25
,3789.25
,3785.25
,3783.5
,3784.5
,3782.25
,3783.5
,3783.75
,3783.0
,3783.25
,3782.25
,3781.75
,3783.25
,3785.0
,3786.25
,3788.5
,3791.0
,3790.25
,3791.0
,3791.75
,3791.75
,3792.5
,3792.0
,3793.5
,3793.75
,3792.75
,3792.75
,3794.25
,3793.25
,3793.0
,3793.0
,3792.0
,3791.25
,3792.5
,3793.0
,3791.25
,3790.25
,3791.25
,3790.25
,3790.5
,3790.5
,3789.75
,3791.75
,3792.0
,3792.75
,3793.0
,3791.75
,3790.75
,3791.25
,3790.25
,3788.25
,3787.75
,3789.5
,3789.0
,3790.5
,3789.25
,3788.0
,3789.5
,3789.0
,3790.75
,3791.0
,3791.25
,3792.25
,3790.25
,3791.5
,3791.25
,3792.0
,3791.75
,3793.0
,3793.5
,3793.25
,3793.5
,3793.25
,3794.25
,3795.25
,3798.25
,3798.5
,3798.5
,3798.0
,3799.25
,3799.25
,3798.75
,3796.75
,3798.25
,3799.25
,3801.5
,3802.25
,3803.5
,3804.0
,3804.5
,3808.0
,3806.5
,3807.75
,3809.0
,3810.5
,3809.0
,3809.25
,3809.75
,3810.0
,3811.0
,3809.25
,3810.0
,3811.25
,3811.25
,3810.75
,3812.0
,3811.75
,3814.0
,3813.25
,3815.0
,3815.5
,3813.75
,3815.0
,3815.0
,3815.75
,3816.0
,3813.75
,3812.5
,3812.75
,3814.25
,3814.75
,3814.75
,3813.75
,3814.25
,3814.5
,3815.0
,3813.5
,3812.75
,3813.25
,3814.0
,3813.0
,3812.0
,3811.5
,3808.5
,3809.75
,3811.0
,3812.25
,3812.75
,3813.0
,3812.25
,3813.75
,3811.25
,3811.25
,3811.75
,3813.0
,3813.75
,3813.75
,3813.0
,3814.0
,3816.75
,3816.75
,3817.5
,3819.0
,3819.25
,3818.75
,3816.75
,3816.5
,3817.0
,3818.25
,3818.75
,3816.75
,3818.5
,3817.0
,3816.75
,3818.0
,3819.0
,3821.5
,3819.0
,3818.75
,3819.25
,3819.5
,3819.5
,3816.5
,3816.5
,3817.0
,3815.25
,3816.0
,3816.5
,3816.0
,3817.5
,3816.5
,3815.5
,3815.5
,3816.25
,3818.25
,3817.75
,3815.25
,3814.5
,3815.0
,3814.75
,3812.25
,3809.75
,3813.75
,3815.25
,3816.0
,3814.5
,3815.5
,3814.75
,3815.5
,3815.5
,3815.75
,3815.5
,3815.75
,3815.0
,3815.25
,3815.5
,3816.25
,3816.0
,3815.5
,3814.5
,3815.25
,3815.5
,3815.25
,3816.0
,3815.5
,3815.75
,3815.5
,3815.5
,3815.75
,3816.0
,3816.25
,3815.25
,3815.5
,3815.25
,3814.75
,3815.0
,3815.0
,3814.75
,3814.75
,3814.75
,3814.75
,3814.25
,3813.75
,3814.0
,3813.75
,3813.5
,3813.0
,3813.5
,3813.25
,3813.25
,3813.25
,3813.25
,3812.25
,3811.75
,3810.75
,3811.5
,3811.5
,3812.5
,3812.25
,3812.0
,3812.5
,3812.5
,3813.0
,3812.5
,3812.0
,3812.0
,3811.0
,3811.75
,3811.75
,3812.0
,3812.0
,3811.5
,3812.0
,3811.75
,3813.75
,3813.0
,3814.5
,3815.0
,3815.25
,3814.5
,3814.75
,3815.5
,3814.25
,3814.25
,3814.25
,3814.25
,3813.5
,3814.25
,3813.25
,3813.5
,3813.25
,3813.5
,3813.75
,3813.5
,3813.25
,3812.25
,3811.75
,3811.5
,3811.5
,3811.25
,3811.5
,3811.75
,3811.75
,3812.5
,3813.5
,3813.25
,3813.0
,3813.25
,3814.25
,3814.0
,3813.75
,3814.0
,3815.0
,3814.75
,3815.5
,3815.25
,3814.25
,3814.75
,3815.75
,3815.75
,3816.5
,3816.25
,3816.25
,3816.0
,3816.25
,3816.5
,3816.0
,3816.75
,3816.5
,3817.0
,3816.0
,3816.0
,3816.5
,3816.0
,3816.25
,3815.75
,3816.25
,3816.5
,3816.25
,3816.75
,3817.25
,3818.0
,3817.0
,3816.75
,3817.0
,3817.0
,3817.5
,3817.25
,3818.0
,3818.75
,3819.0
,3818.5
,3819.0
,3819.25
,3819.25
,3824.0
,3825.0
,3825.75
,3826.0
,3826.25
,3826.75
,3825.75
,3824.75
,3825.5
,3826.25
,3826.5
,3826.75
,3827.0
,3827.0
,3827.5
,3825.25
,3825.75
,3825.25
,3824.0
,3824.0
,3823.75
,3823.75
,3823.5
,3823.5
,3823.75
,3824.25
,3824.75
,3824.5
,3824.75
,3824.5
,3822.5
,3823.0
,3823.25
,3821.75
,3820.5
,3820.75
,3821.0
,3821.5
,3821.0
,3821.0
,3821.0
,3820.75
,3820.75
,3820.75
,3821.0
,3820.5
,3821.0
,3821.0
,3820.75
,3821.5
,3821.75
,3822.75
,3821.25
,3821.25
,3819.0
,3820.5
,3820.5
,3820.0
,3819.5
,3819.5
,3820.0
,3818.75
,3818.25
,3818.0
,3818.75
,3818.75
,3819.25
,3820.5
